task_id,activity,delay_ratio,betweenness,impact_count,critical_probability,predicted_impact,risk_category,resource_area
1720130010,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000881,0.0,0,0.0,0.0,,Operations
1720130010,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000881,0.0,0,0.0,0.0,,Engineering
1720130010,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000881,0.0,0,0.0,0.0,,Finance
1720130010,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000881,0.0,0,0.0,0.0,,Sales
1720130011,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000836,0.0,0,0.0,0.0,,Sales
1720130011,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000836,0.0,0,0.0,0.0,,HR
1720130011,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000836,0.0,0,0.0,0.0,,HR
1720130011,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000836,0.0,0,0.0,0.0,,Operations
1720130012,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000986,0.0,0,0.0,0.0,,Customer Support
1720130012,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000986,0.0,0,0.0,0.0,,Operations
1720130013,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000977,0.0,0,0.0,0.0,,Finance
1720130013,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000977,0.0,0,0.0,0.0,,HR
1720130013,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000977,0.0,0,0.0,0.0,,Finance
1720130013,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2013 - RO,0.000977,0.0,0,0.0,0.0,,Operations
1720140017,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000914,0.0,0,0.0,0.0,,Legal
1720140017,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000914,0.0,0,0.0,0.0,,IT
1720140017,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000914,0.0,0,0.0,0.0,,Operations
1720140018,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000882,0.0,0,0.0,0.0,,Legal
1720140018,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000882,0.0,0,0.0,0.0,,Operations
1720140018,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000882,0.0,0,0.0,0.0,,Engineering
1720140018,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000882,0.0,0,0.0,0.0,,Engineering
1720140018,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000882,0.0,0,0.0,0.0,,Finance
1720140019,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000968,0.0,0,0.0,0.0,,Engineering
1720140019,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000968,0.0,0,0.0,0.0,,Engineering
1720140019,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000968,0.0,0,0.0,0.0,,HR
1720140020,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000914,0.0,0,0.0,0.0,,Sales
1720140020,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000914,0.0,0,0.0,0.0,,Operations
1720140001,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000908,0.0,0,0.0,0.0,,Finance
1720140001,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000908,0.0,0,0.0,0.0,,Customer Support
1720140002,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000857,0.0,0,0.0,0.0,,HR
1720140002,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000857,0.0,0,0.0,0.0,,Operations
1720140002,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000857,0.0,0,0.0,0.0,,Engineering
1720140002,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000857,0.0,0,0.0,0.0,,Finance
1720140003,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000702,0.0,0,0.0,0.0,,HR
1720140003,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000702,0.0,0,0.0,0.0,,Operations
1720140003,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000702,0.0,0,0.0,0.0,,IT
1720140003,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000702,0.0,0,0.0,0.0,,Engineering
1720140004,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000946,0.0,0,0.0,0.0,,Operations
1720140004,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000946,0.0,0,0.0,0.0,,Engineering
1720140009,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000804,0.0,0,0.0,0.0,,Finance
1720140009,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000804,0.0,0,0.0,0.0,,HR
1720140009,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000804,0.0,0,0.0,0.0,,Sales
1720140009,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000804,0.0,0,0.0,0.0,,Customer Support
1720140010,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000785,0.0,0,0.0,0.0,,Engineering
1720140010,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000785,0.0,0,0.0,0.0,,Finance
1720140010,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000785,0.0,0,0.0,0.0,,Legal
1720140010,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000785,0.0,0,0.0,0.0,,Customer Support
1720140011,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000808,0.0,0,0.0,0.0,,HR
1720140011,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000808,0.0,0,0.0,0.0,,Finance
1720140011,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000808,0.0,0,0.0,0.0,,Engineering
1720140012,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000865,0.0,0,0.0,0.0,,Legal
1720140012,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000865,0.0,0,0.0,0.0,,Customer Support
1720140012,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000865,0.0,0,0.0,0.0,,Finance
1720140012,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000865,0.0,0,0.0,0.0,,Engineering
1720140013,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000907,0.0,0,0.0,0.0,,Legal
1720140013,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000907,0.0,0,0.0,0.0,,IT
1720140013,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000907,0.0,0,0.0,0.0,,Operations
1720140014,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000965,0.0,0,0.0,0.0,,Finance
1720140014,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000965,0.0,0,0.0,0.0,,Engineering
1720140014,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000965,0.0,0,0.0,0.0,,Sales
1720140015,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.00097,0.0,0,0.0,0.0,,Customer Support
1720140015,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.00097,0.0,0,0.0,0.0,,IT
1720140015,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.00097,0.0,0,0.0,0.0,,Marketing
1720140016,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000848,0.0,0,0.0,0.0,,Sales
1720140016,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000848,0.0,0,0.0,0.0,,Legal
1720140016,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000848,0.0,0,0.0,0.0,,HR
1720140016,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000848,0.0,0,0.0,0.0,,IT
1720140005,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000908,0.0,0,0.0,0.0,,Marketing
1720140005,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000908,0.0,0,0.0,0.0,,Legal
1720140005,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000908,0.0,0,0.0,0.0,,IT
1720140006,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000908,0.0,0,0.0,0.0,,Operations
1720140006,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000908,0.0,0,0.0,0.0,,Legal
1720140006,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000908,0.0,0,0.0,0.0,,HR
1720140007,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000917,0.0,0,0.0,0.0,,HR
1720140007,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000917,0.0,0,0.0,0.0,,Customer Support
1720140007,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000917,0.0,0,0.0,0.0,,Customer Support
1720140008,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000908,0.0,0,0.0,0.0,,Legal
1720140008,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000908,0.0,0,0.0,0.0,,Marketing
1720140033,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.000906,0.0,0,0.0,0.0,,Sales
1720140033,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.000906,0.0,0,0.0,0.0,,Customer Support
1720140033,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.000906,0.0,0,0.0,0.0,,Operations
1720140033,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.000906,0.0,0,0.0,0.0,,HR
1720140033,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.000906,0.0,0,0.0,0.0,,Engineering
1720140034,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.001033,0.0,0,0.0,0.0,,IT
1720140034,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.001033,0.0,0,0.0,0.0,,HR
1720140035,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.000961,0.0,0,0.0,0.0,,Customer Support
1720140035,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.000961,0.0,0,0.0,0.0,,Sales
1720140036,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.000915,0.0,0,0.0,0.0,,Engineering
1720140036,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.000915,0.0,0,0.0,0.0,,Operations
1720140036,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.000915,0.0,0,0.0,0.0,,Sales
1720140037,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.00113,0.0,0,0.0,0.0,,Sales
1720140037,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.00113,0.0,0,0.0,0.0,,Engineering
1720140037,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.00113,0.0,0,0.0,0.0,,Operations
1720140038,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.001067,0.0,0,0.0,0.0,,Operations
1720140038,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.001067,0.0,0,0.0,0.0,,IT
1720140038,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.001067,0.0,0,0.0,0.0,,HR
1720140039,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.000961,0.0,0,0.0,0.0,,Finance
1720140039,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.000961,0.0,0,0.0,0.0,,Operations
1720140040,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.001117,0.0,0,0.0,0.0,,Operations
1720140040,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.001117,0.0,0,0.0,0.0,,Engineering
1720140040,HUANCAVELICA - Mi Chacra Emprend. (Haku Wiñay) 2014 - RO - Amplia,0.001117,0.0,0,0.0,0.0,,Operations
1720150001,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000672,0.0,0,0.0,0.0,,Engineering
1720150001,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000672,0.0,0,0.0,0.0,,IT
1720150001,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000672,0.0,0,0.0,0.0,,HR
1720150001,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000672,0.0,0,0.0,0.0,,Customer Support
1720150001,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000672,0.0,0,0.0,0.0,,Sales
1720150002,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.001064,0.0,0,0.0,0.0,,Operations
1720150002,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.001064,0.0,0,0.0,0.0,,Marketing
1720150002,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.001064,0.0,0,0.0,0.0,,Marketing
1720150003,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,Legal
1720150003,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,IT
1720150003,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000894,0.0,0,0.0,0.0,,Marketing
1720150004,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.001077,0.0,0,0.0,0.0,,Sales
1720150004,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.001077,0.0,0,0.0,0.0,,IT
1720150005,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.00088,0.0,0,0.0,0.0,,Legal
1720150005,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.00088,0.0,0,0.0,0.0,,HR
1720150005,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.00088,0.0,0,0.0,0.0,,Engineering
1720150006,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000926,0.0,0,0.0,0.0,,Engineering
1720150006,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000926,0.0,0,0.0,0.0,,Engineering
1720150006,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000926,0.0,0,0.0,0.0,,IT
1720150007,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000874,0.0,0,0.0,0.0,,IT
1720150007,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000874,0.0,0,0.0,0.0,,Marketing
1720150007,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000874,0.0,0,0.0,0.0,,Operations
1720150008,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.00086,0.0,0,0.0,0.0,,Customer Support
1720150008,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.00086,0.0,0,0.0,0.0,,IT
1720150008,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.00086,0.0,0,0.0,0.0,,Operations
1720150008,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.00086,0.0,0,0.0,0.0,,Sales
1720150009,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000817,0.0,0,0.0,0.0,,Sales
1720150009,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000817,0.0,0,0.0,0.0,,Customer Support
1720150009,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000817,0.0,0,0.0,0.0,,IT
1720150009,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000817,0.0,0,0.0,0.0,,Marketing
1720150009,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000817,0.0,0,0.0,0.0,,Legal
1720150010,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000821,0.0,0,0.0,0.0,,Finance
1720150010,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000821,0.0,0,0.0,0.0,,HR
1720150010,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000821,0.0,0,0.0,0.0,,Finance
1720150011,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000813,0.0,0,0.0,0.0,,HR
1720150011,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000813,0.0,0,0.0,0.0,,Legal
1720150011,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000813,0.0,0,0.0,0.0,,IT
1720150011,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000813,0.0,0,0.0,0.0,,Customer Support
1720150012,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000819,0.0,0,0.0,0.0,,Sales
1720150012,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000819,0.0,0,0.0,0.0,,Customer Support
1720150012,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000819,0.0,0,0.0,0.0,,Engineering
1720150012,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000819,0.0,0,0.0,0.0,,Customer Support
1720150012,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000819,0.0,0,0.0,0.0,,Legal
1720150013,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000617,0.0,0,0.0,0.0,,Operations
1720150013,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000617,0.0,0,0.0,0.0,,Marketing
1720150013,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000617,0.0,0,0.0,0.0,,Finance
1720150013,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000617,0.0,0,0.0,0.0,,Marketing
1720150013,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000617,0.0,0,0.0,0.0,,Marketing
1720150014,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000577,0.0,0,0.0,0.0,,HR
1720150014,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000577,0.0,0,0.0,0.0,,Operations
1720150014,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000577,0.0,0,0.0,0.0,,HR
1720150014,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000577,0.0,0,0.0,0.0,,Legal
1720150015,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000813,0.0,0,0.0,0.0,,HR
1720150015,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000813,0.0,0,0.0,0.0,,IT
1720150015,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000813,0.0,0,0.0,0.0,,Customer Support
1720150015,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales 20,0.000813,0.0,0,0.0,0.0,,HR
1720150180,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.000915,0.0,0,0.0,0.0,,Operations
1720150180,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.000915,0.0,0,0.0,0.0,,Legal
1720150180,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.000915,0.0,0,0.0,0.0,,Legal
1720150180,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.000915,0.0,0,0.0,0.0,,Operations
1720150180,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.000915,0.0,0,0.0,0.0,,Customer Support
1720150181,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.000961,0.0,0,0.0,0.0,,Sales
1720150181,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.000961,0.0,0,0.0,0.0,,Sales
1720150181,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.000961,0.0,0,0.0,0.0,,Engineering
1720150182,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.001011,0.0,0,0.0,0.0,,Marketing
1720150182,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.001011,0.0,0,0.0,0.0,,HR
1720150182,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.001011,0.0,0,0.0,0.0,,HR
1720150183,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.000961,0.0,0,0.0,0.0,,Customer Support
1720150183,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.000961,0.0,0,0.0,0.0,,Customer Support
1720150183,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.000961,0.0,0,0.0,0.0,,Finance
1720150184,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.000961,0.0,0,0.0,0.0,,Finance
1720150184,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.000961,0.0,0,0.0,0.0,,Legal
1720150184,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.000961,0.0,0,0.0,0.0,,HR
1720150185,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.001056,0.0,0,0.0,0.0,,Engineering
1720150185,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.001056,0.0,0,0.0,0.0,,HR
1720150185,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.001056,0.0,0,0.0,0.0,,IT
1720150186,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.000961,0.0,0,0.0,0.0,,Finance
1720150186,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.000961,0.0,0,0.0,0.0,,HR
1720150186,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.000961,0.0,0,0.0,0.0,,Marketing
1720150187,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.000961,0.0,0,0.0,0.0,,IT
1720150187,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.000961,0.0,0,0.0,0.0,,Operations
1720150187,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Locales -A,0.000961,0.0,0,0.0,0.0,,HR
1720160005,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000781,0.0,0,0.0,0.0,,Legal
1720160005,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000781,0.0,0,0.0,0.0,,Legal
1720160005,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000781,0.0,0,0.0,0.0,,Finance
1720160005,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000781,0.0,0,0.0,0.0,,HR
1720160006,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000954,0.0,0,0.0,0.0,,Finance
1720160006,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000954,0.0,0,0.0,0.0,,Marketing
1720160007,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000859,0.0,0,0.0,0.0,,Sales
1720160007,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000859,0.0,0,0.0,0.0,,Customer Support
1720160008,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000859,0.0,0,0.0,0.0,,Marketing
1720160008,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000859,0.0,0,0.0,0.0,,IT
1720160009,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000859,0.0,0,0.0,0.0,,Finance
1720160009,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000859,0.0,0,0.0,0.0,,HR
1720160010,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000859,0.0,0,0.0,0.0,,Sales
1720160010,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000859,0.0,0,0.0,0.0,,IT
1720160010,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000859,0.0,0,0.0,0.0,,Engineering
1720160011,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000859,0.0,0,0.0,0.0,,Legal
1720160011,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000859,0.0,0,0.0,0.0,,Legal
1720160011,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000859,0.0,0,0.0,0.0,,Finance
1720160012,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000859,0.0,0,0.0,0.0,,IT
1720160012,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000859,0.0,0,0.0,0.0,,Customer Support
1720160012,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000859,0.0,0,0.0,0.0,,Operations
1720160001,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000859,0.0,0,0.0,0.0,,Finance
1720160001,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000859,0.0,0,0.0,0.0,,Sales
1720160001,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000859,0.0,0,0.0,0.0,,Engineering
1720160002,HUANCAVELICA - PP Acceso de Hogares Rurales a Mercados Loc. 2016-,0.000859,0.0,0,0.0,0.0,,Customer Support
