case_id,start_timestamp,complete_timestamp,task_id,throughput_time_days
1020120027,2013-02-09,2014-02-09,2,365.0
320170041,2018-02-15,2019-02-15,3,365.0
320170020,2017-10-02,2018-10-02,5,365.0
320170021,2017-10-02,2018-10-02,3,365.0
320170022,2017-10-02,2018-10-02,5,365.0
320170023,2017-10-02,2018-10-02,3,365.0
320170024,2017-10-02,2018-10-02,3,365.0
320170039,2018-02-15,2019-02-15,4,365.0
320170040,2018-02-15,2019-02-15,4,365.0
320170042,2018-02-15,2019-02-15,5,365.0
320200018,2020-12-01,2021-12-01,4,365.0
320170043,2018-02-05,2019-02-05,2,365.0
320170044,2018-02-05,2019-02-05,3,365.0
320170045,2018-02-05,2019-02-05,4,365.0
320170046,2018-02-05,2019-02-05,4,365.0
320170047,2018-02-05,2019-02-05,4,365.0
320170048,2018-02-05,2019-02-05,4,365.0
320170049,2018-02-05,2019-02-05,3,365.0
320170019,2017-10-02,2018-10-02,3,365.0
320170018,2017-10-02,2018-10-02,3,365.0
320170017,2017-10-02,2018-10-02,2,365.0
320170016,2017-10-02,2018-10-02,3,365.0
320170001,2017-10-02,2018-10-02,3,365.0
320170002,2017-10-02,2018-10-02,2,365.0
320170003,2017-10-02,2018-10-02,5,365.0
320170004,2017-10-02,2018-10-02,5,365.0
320170005,2017-10-02,2018-10-02,3,365.0
320170006,2017-10-02,2018-10-02,5,365.0
320170007,2017-10-02,2018-10-02,3,365.0
320170008,2017-10-02,2018-10-02,2,365.0
320170009,2017-10-02,2018-10-02,5,365.0
320170010,2017-10-02,2018-10-02,5,365.0
320170011,2017-10-02,2018-10-02,3,365.0
320170012,2017-10-02,2018-10-02,3,365.0
320170013,2017-10-02,2018-10-02,4,365.0
320170014,2017-10-02,2018-10-02,3,365.0
320170015,2017-10-02,2018-10-02,2,365.0
320180001,2018-08-13,2019-08-13,4,365.0
320180002,2018-08-13,2019-08-13,6,365.0
320180006,2018-08-13,2019-08-13,4,365.0
320190007,2019-09-16,2020-09-15,2,365.0
320200002,2020-12-01,2021-12-01,5,365.0
320200003,2020-12-01,2021-12-01,4,365.0
320200004,2020-12-01,2021-12-01,4,365.0
320200005,2020-12-01,2021-12-01,5,365.0
320200006,2020-12-01,2021-12-01,4,365.0
320200007,2020-12-01,2021-12-01,3,365.0
320200008,2020-12-01,2021-12-01,3,365.0
320200009,2020-12-01,2021-12-01,3,365.0
320200010,2020-12-01,2021-12-01,3,365.0
320200011,2020-12-01,2021-12-01,3,365.0
320200012,2020-12-01,2021-12-01,3,365.0
320200013,2020-12-01,2021-12-01,4,365.0
320200014,2020-12-01,2021-12-01,4,365.0
320200015,2020-12-01,2021-12-01,5,365.0
320200016,2020-12-01,2021-12-01,4,365.0
320200001,2020-12-01,2021-12-01,4,365.0
320190006,2019-09-16,2020-09-15,3,365.0
320180007,2018-08-13,2019-08-13,5,365.0
320190005,2019-09-16,2020-09-15,4,365.0
320180008,2018-08-13,2019-08-13,3,365.0
320180009,2018-08-13,2019-08-13,4,365.0
320180012,2018-08-13,2019-08-13,3,365.0
320180013,2018-08-13,2019-08-13,4,365.0
320180014,2018-08-13,2019-08-13,5,365.0
320180015,2018-08-13,2019-08-13,5,365.0
320180016,2018-08-13,2019-08-13,3,365.0
320180017,2018-08-13,2019-08-13,4,365.0
320180018,2018-08-13,2019-08-13,5,365.0
320180019,2018-08-13,2019-08-13,3,365.0
320180020,2018-08-13,2019-08-13,4,365.0
320190001,2019-09-16,2020-09-15,4,365.0
320190002,2019-09-16,2020-09-15,5,365.0
320190003,2019-11-01,2020-10-31,4,365.0
320190004,2019-11-01,2020-10-31,5,365.0
320160031,2016-10-03,2017-10-03,3,365.0
320160030,2016-10-03,2017-10-03,2,365.0
320160029,2016-10-03,2017-10-03,2,365.0
2520190001,2019-07-12,2020-07-11,3,365.0
2520190003,2019-07-12,2020-07-11,5,365.0
2520190004,2019-07-12,2020-07-11,4,365.0
2520200001,2020-11-11,2021-11-11,8,365.0
2520200002,2020-11-12,2021-11-12,7,365.0
2520210001,2021-07-01,2022-07-01,5,365.0
2520210002,2021-07-01,2022-07-01,4,365.0
2520220001,2022-08-01,2023-08-01,5,365.0
2520220002,2022-08-01,2023-08-01,3,365.0
2520220003,2022-08-10,2023-08-10,5,365.0
2520220004,2022-08-10,2023-08-10,5,365.0
2720170001,2017-06-01,2018-06-01,3,365.0
2720170002,2017-06-01,2018-06-01,3,365.0
2720170003,2017-06-01,2018-06-01,3,365.0
2720170004,2017-08-01,2018-08-01,3,365.0
2720170005,2017-08-01,2018-08-01,4,365.0
2520190002,2019-07-12,2020-07-11,6,365.0
2520180004,2018-09-12,2019-09-12,5,365.0
2720180001,2018-07-01,2019-07-01,4,365.0
2520180003,2018-09-12,2019-09-12,3,365.0
2520140007,2014-10-02,2015-10-02,4,365.0
2520140008,2014-10-02,2015-10-02,5,365.0
2520150009,2015-09-07,2016-09-06,2,365.0
2520150010,2015-09-07,2016-09-06,4,365.0
2520150011,2015-09-07,2016-09-06,3,365.0
2520150012,2015-09-07,2016-09-06,5,365.0
2520170001,2017-10-27,2018-10-27,5,365.0
2520170002,2017-10-27,2018-10-27,6,365.0
2520170003,2017-10-26,2018-10-26,4,365.0
2520170004,2017-10-26,2018-10-26,3,365.0
2520170005,2017-10-26,2018-10-26,5,365.0
2520170006,2017-11-01,2018-11-01,4,365.0
2520170007,2017-11-01,2018-11-01,3,365.0
2520180001,2018-09-03,2019-09-03,3,365.0
2520180002,2018-09-03,2019-09-03,4,365.0
2720170006,2017-08-01,2018-08-01,3,365.0
2720180002,2018-07-01,2019-07-01,5,365.0
320160028,2016-10-03,2017-10-03,3,365.0
320150012,2015-09-01,2016-08-31,2,365.0
320150014,2015-09-01,2016-08-31,2,365.0
320150015,2015-09-01,2016-08-31,5,365.0
320150016,2015-09-01,2016-08-31,2,365.0
320160016,2016-10-03,2017-10-03,3,365.0
320160017,2016-10-03,2017-10-03,3,365.0
320160018,2016-10-03,2017-10-03,5,365.0
320160019,2016-10-03,2017-10-03,2,365.0
320160020,2016-10-03,2017-10-03,2,365.0
320160021,2016-10-03,2017-10-03,4,365.0
320160022,2016-10-03,2017-10-03,3,365.0
320160023,2016-10-03,2017-10-03,3,365.0
320160024,2016-10-17,2017-10-17,2,365.0
320160025,2016-10-17,2017-10-17,3,365.0
320160026,2016-10-17,2017-10-17,3,365.0
320160027,2016-10-17,2017-10-17,2,365.0
320150013,2015-09-01,2016-08-31,3,365.0
320150011,2015-09-01,2016-08-31,3,365.0
2720180003,2018-07-01,2019-07-01,5,365.0
320150010,2015-09-01,2016-08-31,3,365.0
2720180004,2018-07-01,2019-07-01,5,365.0
2720180005,2018-07-01,2019-07-01,4,365.0
2720190002,2019-09-02,2020-09-01,5,365.0
2720190003,2019-09-02,2020-09-01,4,365.0
2720190004,2019-08-01,2020-07-31,5,365.0
2720190005,2019-08-01,2020-07-31,4,365.0
2720200001,2020-11-01,2021-11-01,3,365.0
2720200002,2020-11-01,2021-11-01,4,365.0
2720220001,2022-08-15,2023-08-15,4,365.0
2720220002,2022-08-15,2023-08-15,5,365.0
320150005,2015-09-01,2016-08-31,2,365.0
320150006,2015-09-01,2016-08-31,3,365.0
320150007,2015-09-01,2016-08-31,4,365.0
320150008,2015-09-01,2016-08-31,5,365.0
320150009,2015-09-01,2016-08-31,3,365.0
320200017,2020-12-01,2021-12-01,5,365.0
320210001,2021-07-01,2022-07-01,4,365.0
420200026,2020-12-15,2021-12-15,4,365.0
420170025,2018-01-11,2019-01-11,6,365.0
420170012,2017-08-07,2018-08-07,3,365.0
420170013,2017-08-07,2018-08-07,5,365.0
420170014,2017-08-07,2018-08-07,4,365.0
420170015,2017-08-07,2018-08-07,5,365.0
420170016,2017-08-07,2018-08-07,5,365.0
420170017,2017-08-09,2018-08-09,3,365.0
420170018,2017-08-09,2018-08-09,5,365.0
420170026,2018-01-11,2019-01-11,4,365.0
320210002,2021-07-01,2022-07-01,3,365.0
420170027,2018-01-11,2019-01-11,4,365.0
420170028,2018-01-16,2019-01-16,3,365.0
420170029,2018-01-16,2019-01-16,4,365.0
420170030,2018-01-10,2019-01-10,5,365.0
420170031,2018-01-10,2019-01-10,4,365.0
420180001,2018-08-01,2019-08-01,5,365.0
420180002,2018-08-01,2019-08-01,5,365.0
420170011,2017-08-07,2018-08-07,5,365.0
420170010,2017-08-07,2018-08-07,4,365.0
420170009,2017-08-07,2018-08-07,5,365.0
420170008,2017-08-07,2018-08-07,3,365.0
420160036,2016-10-01,2017-10-01,3,365.0
420160037,2016-10-01,2017-10-01,5,365.0
420160038,2016-10-01,2017-10-01,5,365.0
420160039,2016-10-01,2017-10-01,5,365.0
420160040,2016-10-01,2017-10-01,3,365.0
420160041,2016-09-22,2017-09-22,3,365.0
420160042,2016-09-22,2017-09-22,4,365.0
420160043,2016-09-22,2017-09-22,4,365.0
420160044,2016-09-21,2017-09-21,4,365.0
420160045,2016-09-21,2017-09-21,3,365.0
420160046,2016-09-21,2017-09-21,4,365.0
420170004,2017-08-07,2018-08-07,5,365.0
420170005,2017-08-07,2018-08-07,3,365.0
420170006,2017-08-07,2018-08-07,5,365.0
420170007,2017-08-07,2018-08-07,6,365.0
420180003,2018-08-06,2019-08-06,5,365.0
420180004,2018-08-06,2019-08-06,5,365.0
420180005,2018-08-11,2019-08-11,5,365.0
420200008,2020-12-15,2021-12-15,4,365.0
420200010,2020-12-21,2021-12-21,3,365.0
420200011,2020-12-15,2021-12-15,3,365.0
420200012,2020-12-15,2021-12-15,4,365.0
420200013,2020-12-15,2021-12-15,4,365.0
420200014,2020-12-15,2021-12-15,3,365.0
420200015,2020-12-15,2021-12-15,5,365.0
420200016,2020-12-15,2021-12-15,5,365.0
420200017,2020-12-15,2021-12-15,4,365.0
420200018,2020-12-15,2021-12-15,3,365.0
420200019,2020-12-15,2021-12-15,4,365.0
420200020,2020-12-15,2021-12-15,5,365.0
420200021,2020-12-15,2021-12-15,5,365.0
420200022,2020-12-15,2021-12-15,4,365.0
420200023,2020-12-15,2021-12-15,5,365.0
420200024,2020-12-15,2021-12-15,5,365.0
420200009,2020-12-21,2021-12-21,5,365.0
420200007,2020-12-15,2021-12-15,4,365.0
420180006,2018-08-11,2019-08-11,5,365.0
420200006,2020-12-15,2021-12-15,4,365.0
420180007,2018-08-01,2019-08-01,6,365.0
420180008,2018-08-01,2019-08-01,5,365.0
420180009,2018-08-01,2019-08-01,5,365.0
420180010,2018-08-01,2019-08-01,4,365.0
420190001,2019-08-19,2020-08-18,6,365.0
420190002,2019-08-19,2020-08-18,5,365.0
420190003,2019-08-19,2020-08-18,5,365.0
420190004,2019-08-19,2020-08-18,6,365.0
420190005,2019-08-19,2020-08-18,4,365.0
420190006,2019-08-19,2020-08-18,3,365.0
420200001,2020-12-14,2021-12-14,4,365.0
420200002,2020-12-14,2021-12-14,4,365.0
420200003,2020-12-14,2021-12-14,5,365.0
420200004,2020-12-14,2021-12-14,3,365.0
420200005,2020-12-15,2021-12-15,4,365.0
420160035,2016-10-01,2017-10-01,2,365.0
420160034,2016-10-01,2017-10-01,4,365.0
420160033,2016-10-01,2017-10-01,5,365.0
320210020,2021-07-01,2022-07-01,4,365.0
420130002,2013-09-04,2014-09-04,2,365.0
420130003,2013-09-04,2014-09-04,3,365.0
420130004,2013-09-04,2014-09-04,3,365.0
420130005,2013-09-09,2014-09-09,5,365.0
420130006,2013-09-09,2014-09-09,5,365.0
420130007,2013-09-09,2014-09-09,4,365.0
420130008,2013-09-09,2014-09-09,5,365.0
420130013,2013-09-04,2014-09-04,5,365.0
420130014,2013-09-04,2014-09-04,5,365.0
420130015,2013-09-04,2014-09-04,5,365.0
420130016,2013-09-04,2014-09-04,2,365.0
420130017,2013-09-04,2014-09-04,3,365.0
420130018,2013-09-04,2014-09-04,2,365.0
420130019,2013-09-04,2014-09-04,4,365.0
420130020,2013-09-04,2014-09-04,3,365.0
420130001,2013-09-04,2014-09-04,2,365.0
320210019,2021-07-01,2022-07-01,4,365.0
420130022,2013-09-04,2014-09-04,5,365.0
320210018,2021-07-01,2022-07-01,3,365.0
320210003,2021-07-01,2022-07-01,3,365.0
320210004,2021-07-01,2022-07-01,5,365.0
320210005,2021-07-01,2022-07-01,4,365.0
320210006,2021-07-01,2022-07-01,3,365.0
320210007,2021-07-01,2022-07-01,5,365.0
320210008,2021-07-01,2022-07-01,5,365.0
320210009,2021-07-01,2022-07-01,4,365.0
320210010,2021-07-01,2022-07-01,4,365.0
320210011,2021-07-01,2022-07-01,4,365.0
320210012,2021-07-01,2022-07-01,5,365.0
320210013,2021-07-01,2022-07-01,3,365.0
320210014,2021-07-01,2022-07-01,4,365.0
320210015,2021-07-01,2022-07-01,4,365.0
320210016,2021-07-01,2022-07-01,5,365.0
320210017,2021-07-01,2022-07-01,3,365.0
420130021,2013-09-04,2014-09-04,3,365.0
420130023,2013-09-04,2014-09-04,3,365.0
420160032,2016-10-01,2017-10-01,5,365.0
420150034,2016-02-15,2017-02-14,3,365.0
420150036,2016-02-15,2017-02-14,4,365.0
420150037,2016-03-01,2017-03-01,4,365.0
420150038,2016-03-01,2017-03-01,2,365.0
420150039,2016-03-01,2017-03-01,5,365.0
420150044,2016-03-01,2017-03-01,2,365.0
420150045,2016-03-01,2017-03-01,4,365.0
420150046,2016-03-01,2017-03-01,3,365.0
420150047,2016-03-01,2017-03-01,5,365.0
420150048,2016-02-01,2017-01-31,2,365.0
420150049,2016-02-01,2017-01-31,5,365.0
420150050,2016-02-01,2017-01-31,4,365.0
420160028,2016-10-01,2017-10-01,5,365.0
420160029,2016-10-01,2017-10-01,2,365.0
420160030,2016-10-01,2017-10-01,3,365.0
420160031,2016-10-01,2017-10-01,3,365.0
420150035,2016-02-15,2017-02-14,5,365.0
420150021,2015-08-22,2016-08-21,3,365.0
420130024,2013-09-04,2014-09-04,3,365.0
420150020,2015-08-22,2016-08-21,3,365.0
420140002,2014-09-01,2015-09-01,5,365.0
420140003,2014-09-01,2015-09-01,5,365.0
420140004,2014-09-01,2015-09-01,3,365.0
420140005,2014-09-01,2015-09-01,4,365.0
420140006,2014-08-20,2015-08-20,3,365.0
420140007,2014-08-20,2015-08-20,3,365.0
420140008,2014-08-20,2015-08-20,5,365.0
420140009,2014-08-20,2015-08-20,3,365.0
420140010,2014-08-20,2015-08-20,3,365.0
420150010,2015-08-22,2016-08-21,3,365.0
420150011,2015-08-22,2016-08-21,2,365.0
420150012,2015-08-22,2016-08-21,3,365.0
420150013,2015-08-22,2016-08-21,4,365.0
420150018,2015-08-22,2016-08-21,3,365.0
420150019,2015-08-22,2016-08-21,3,365.0
2520140006,2014-10-02,2015-10-02,5,365.0
2520140005,2014-10-02,2015-10-02,3,365.0
2520140004,2014-10-01,2015-10-01,3,365.0
2220180012,2018-06-01,2019-06-01,3,365.0
2220180005,2018-06-01,2019-06-01,2,365.0
2220180006,2018-06-01,2019-06-01,3,365.0
2220180007,2018-06-01,2019-06-01,3,365.0
2220180008,2018-06-01,2019-06-01,3,365.0
2220180009,2018-06-01,2019-06-01,2,365.0
2220180010,2018-06-01,2019-06-01,2,365.0
2220180011,2018-06-01,2019-06-01,3,365.0
2220180013,2018-09-03,2019-09-03,2,365.0
2520140003,2014-10-01,2015-10-01,5,365.0
2220180014,2018-09-03,2019-09-03,3,365.0
2220180015,2018-09-03,2019-09-03,3,365.0
2220180016,2018-09-03,2019-09-03,3,365.0
2220190001,2019-06-01,2020-05-31,6,365.0
2220190002,2019-06-01,2020-05-31,6,365.0
2220190003,2019-06-01,2020-05-31,5,365.0
2220190004,2019-06-01,2020-05-31,5,365.0
2220180004,2018-06-01,2019-06-01,3,365.0
2220180003,2018-06-01,2019-06-01,3,365.0
2220180002,2018-06-01,2019-06-01,2,365.0
2220180001,2018-06-01,2019-06-01,3,365.0
2220170016,2017-06-01,2018-06-01,2,365.0
2220170017,2017-06-01,2018-06-01,2,365.0
2220170018,2017-06-01,2018-06-01,5,365.0
2220170019,2017-06-01,2018-06-01,2,365.0
2220170020,2017-06-01,2018-06-01,5,365.0
2220170021,2017-06-01,2018-06-01,3,365.0
2220170022,2017-06-01,2018-06-01,2,365.0
2220170023,2017-08-01,2018-08-01,4,365.0
2220170024,2017-08-01,2018-08-01,2,365.0
2220170025,2017-08-01,2018-08-01,2,365.0
2220170026,2017-08-01,2018-08-01,3,365.0
2220170027,2017-08-01,2018-08-01,2,365.0
2220170028,2017-08-01,2018-08-01,3,365.0
2220170029,2017-08-01,2018-08-01,3,365.0
2220170030,2017-08-01,2018-08-01,5,365.0
2220190005,2019-06-01,2020-05-31,5,365.0
2220190006,2019-06-01,2020-05-31,4,365.0
2220190014,2019-08-01,2020-07-31,4,365.0
2220200016,2020-11-01,2021-11-01,3,365.0
2220200018,2020-11-02,2021-11-02,3,365.0
2220200019,2020-11-03,2021-11-03,4,365.0
2220200020,2020-11-03,2021-11-03,4,365.0
2220200021,2020-11-06,2021-11-06,5,365.0
2220200022,2020-11-06,2021-11-06,5,365.0
2220200023,2020-12-01,2021-12-01,7,365.0
2220200024,2020-12-02,2021-12-02,7,365.0
2220200025,2020-12-02,2021-12-02,6,365.0
2220200026,2020-12-02,2021-12-02,8,365.0
2220210001,2021-07-15,2022-07-15,5,365.0
2220210002,2021-07-15,2022-07-15,4,365.0
2220210003,2021-07-08,2022-07-08,4,365.0
2220210004,2021-07-08,2022-07-08,3,365.0
2220210005,2021-07-15,2022-07-15,4,365.0
2220210006,2021-07-15,2022-07-15,3,365.0
2220200017,2020-11-02,2021-11-02,4,365.0
2220200015,2020-11-01,2021-11-01,4,365.0
2220190015,2019-08-01,2020-07-31,6,365.0
2220200014,2020-11-02,2021-11-02,4,365.0
2220190016,2019-08-15,2020-08-14,4,365.0
2220190017,2019-08-15,2020-08-14,5,365.0
2220200001,2020-11-01,2021-11-01,3,365.0
2220200002,2020-11-01,2021-11-01,5,365.0
2220200003,2020-11-01,2021-11-01,5,365.0
2220200004,2020-11-01,2021-11-01,3,365.0
2220200005,2020-11-01,2021-11-01,4,365.0
2220200006,2020-11-01,2021-11-01,4,365.0
2220200007,2020-11-01,2021-11-01,5,365.0
2220200008,2020-11-01,2021-11-01,3,365.0
2220200009,2020-11-02,2021-11-02,3,365.0
2220200010,2020-11-02,2021-11-02,4,365.0
2220200011,2020-11-01,2021-11-01,3,365.0
2220200012,2020-11-01,2021-11-01,3,365.0
2220200013,2020-11-02,2021-11-02,3,365.0
2220170015,2017-06-01,2018-06-01,2,365.0
2220170014,2017-06-01,2018-06-01,2,365.0
2220170013,2017-06-01,2018-06-01,3,365.0
2220150021,2015-08-01,2016-07-31,3,365.0
2220150023,2015-08-01,2016-07-31,2,365.0
2220150024,2015-08-01,2016-07-31,2,365.0
2220150025,2015-08-01,2016-07-31,2,365.0
2220150026,2015-08-01,2016-07-31,2,365.0
2220150027,2015-08-01,2016-07-31,4,365.0
2220150028,2015-08-01,2016-07-31,3,365.0
2220150029,2015-08-01,2016-07-31,3,365.0
2220150030,2015-08-01,2016-07-31,2,365.0
2220150031,2015-08-01,2016-07-31,3,365.0
2220150032,2015-08-01,2016-07-31,2,365.0
2220150033,2015-08-01,2016-07-31,3,365.0
2220150034,2015-08-01,2016-07-31,2,365.0
2220150035,2015-08-01,2016-07-31,3,365.0
2220150036,2015-08-01,2016-07-31,2,365.0
2220150037,2015-08-01,2016-07-31,2,365.0
2220150022,2015-08-01,2016-07-31,3,365.0
2220150020,2015-08-01,2016-07-31,3,365.0
2220150039,2015-08-01,2016-07-31,2,365.0
2220150019,2015-08-01,2016-07-31,3,365.0
2220140001,2014-08-01,2015-08-01,3,365.0
2220140002,2014-08-01,2015-08-01,3,365.0
2220140003,2014-08-01,2015-08-01,4,365.0
2220140004,2014-08-01,2015-08-01,3,365.0
2220140005,2014-08-01,2015-08-01,3,365.0
2220140006,2014-08-01,2015-08-01,5,365.0
2220140007,2014-08-01,2015-08-01,2,365.0
2220140008,2014-08-01,2015-08-01,3,365.0
2220140009,2014-08-01,2015-08-01,5,365.0
2220150013,2015-08-01,2016-07-31,3,365.0
2220150014,2015-08-01,2016-07-31,2,365.0
2220150015,2015-08-01,2016-07-31,5,365.0
2220150016,2015-08-01,2016-07-31,3,365.0
2220150017,2015-08-01,2016-07-31,3,365.0
2220150018,2015-08-01,2016-07-31,2,365.0
2220150038,2015-08-01,2016-07-31,2,365.0
2220150040,2015-08-01,2016-07-31,3,365.0
2220170012,2017-06-01,2018-06-01,2,365.0
2220160034,2016-09-01,2017-09-01,3,365.0
2220160036,2016-09-01,2017-09-01,2,365.0
2220160037,2016-09-01,2017-09-01,3,365.0
2220160038,2016-09-01,2017-09-01,2,365.0
2220160039,2016-09-01,2017-09-01,2,365.0
2220160040,2016-09-01,2017-09-01,3,365.0
2220160041,2016-09-01,2017-09-01,2,365.0
2220160042,2016-09-01,2017-09-01,3,365.0
2220160043,2016-09-01,2017-09-01,3,365.0
2220160044,2016-09-01,2017-09-01,3,365.0
2220160045,2016-09-01,2017-09-01,3,365.0
2220160046,2016-09-01,2017-09-01,2,365.0
2220160047,2016-09-01,2017-09-01,3,365.0
2220170009,2017-06-01,2018-06-01,3,365.0
2220170010,2017-06-01,2018-06-01,5,365.0
2220170011,2017-06-01,2018-06-01,3,365.0
2220160035,2016-09-01,2017-09-01,2,365.0
2220160033,2016-09-01,2017-09-01,3,365.0
2220150083,2016-03-01,2017-03-01,3,365.0
2220160032,2016-09-01,2017-09-01,3,365.0
2220150084,2016-03-01,2017-03-01,3,365.0
2220150085,2016-03-01,2017-03-01,3,365.0
2220150086,2016-03-01,2017-03-01,3,365.0
2220150087,2016-04-01,2017-04-01,2,365.0
2220150088,2016-04-01,2017-04-01,3,365.0
2220150089,2016-04-01,2017-04-01,3,365.0
2220150090,2016-04-01,2017-04-01,3,365.0
2220150091,2016-03-01,2017-03-01,2,365.0
2220150092,2016-03-01,2017-03-01,3,365.0
2220150093,2016-03-01,2017-03-01,3,365.0
2220150094,2016-03-01,2017-03-01,3,365.0
2220160028,2016-09-01,2017-09-01,5,365.0
2220160029,2016-09-01,2017-09-01,2,365.0
2220160030,2016-09-01,2017-09-01,3,365.0
2220160031,2016-09-01,2017-09-01,3,365.0
2220210007,2021-07-07,2022-07-07,4,365.0
2220210008,2021-07-07,2022-07-07,4,365.0
2220210009,2021-07-07,2022-07-07,5,365.0
2420180010,2018-08-01,2019-08-01,5,365.0
2420190001,2019-06-15,2020-06-14,5,365.0
2420190002,2019-06-15,2020-06-14,4,365.0
2420190003,2019-06-01,2020-05-31,4,365.0
2420190004,2019-06-01,2020-05-31,6,365.0
2420190006,2019-06-10,2020-06-09,5,365.0
2420190007,2019-06-10,2020-06-09,6,365.0
2420200001,2020-11-19,2021-11-19,7,365.0
2420200002,2020-11-16,2021-11-16,7,365.0
2420200003,2020-11-16,2021-11-16,8,365.0
2420200004,2020-11-16,2021-11-16,7,365.0
2420200005,2020-11-18,2021-11-18,7,365.0
2420200006,2020-12-16,2021-12-16,3,365.0
2420200007,2020-12-16,2021-12-16,3,365.0
2420200008,2020-12-16,2021-12-16,4,365.0
2420200009,2020-12-16,2021-12-16,4,365.0
2420180019,2019-01-03,2020-01-03,3,365.0
2420180009,2018-08-01,2019-08-01,4,365.0
2420200011,2020-12-16,2021-12-16,5,365.0
2420180008,2018-08-01,2019-08-01,4,365.0
2420170015,2017-09-02,2018-09-02,2,365.0
2420170016,2017-09-02,2018-09-02,5,365.0
2420170017,2017-09-02,2018-09-02,3,365.0
2420170018,2017-09-02,2018-09-02,3,365.0
2420170019,2017-09-02,2018-09-02,3,365.0
2420170020,2017-09-02,2018-09-02,3,365.0
2420170021,2017-09-02,2018-09-02,3,365.0
2420170022,2017-09-02,2018-09-02,3,365.0
2420180001,2018-06-01,2019-06-01,5,365.0
2420180002,2018-06-01,2019-06-01,4,365.0
2420180003,2018-06-01,2019-06-01,4,365.0
2420180004,2018-06-01,2019-06-01,4,365.0
2420180005,2018-07-15,2019-07-15,5,365.0
2420180006,2018-07-15,2019-07-15,4,365.0
2420180007,2018-08-01,2019-08-01,3,365.0
2420200010,2020-12-16,2021-12-16,3,365.0
2420210001,2021-07-01,2022-07-01,5,365.0
2420170013,2017-09-02,2018-09-02,4,365.0
2420220002,2022-08-01,2023-08-01,5,365.0
2420220004,2022-08-10,2023-08-10,4,365.0
2420220007,2022-08-01,2023-08-01,5,365.0
2420220008,2022-08-01,2023-08-01,5,365.0
2520130001,2013-09-16,2014-09-16,2,365.0
2520130002,2013-09-16,2014-09-16,3,365.0
2520130003,2013-09-16,2014-09-16,4,365.0
2520130004,2013-09-16,2014-09-16,3,365.0
2520130005,2013-09-16,2014-09-16,3,365.0
2520130006,2013-09-16,2014-09-16,2,365.0
2520130007,2013-09-16,2014-09-16,4,365.0
2520130008,2013-09-16,2014-09-16,3,365.0
2520130009,2013-09-16,2014-09-16,3,365.0
2520130010,2013-09-16,2014-09-16,5,365.0
2520140001,2014-10-01,2015-10-01,3,365.0
2520140002,2014-10-01,2015-10-01,2,365.0
2420220003,2022-08-10,2023-08-10,4,365.0
2420220001,2022-08-01,2023-08-01,4,365.0
2420210002,2021-07-01,2022-07-01,3,365.0
2420210018,2021-07-01,2022-07-01,3,365.0
2420210003,2021-07-01,2022-07-01,5,365.0
2420210004,2021-07-01,2022-07-01,5,365.0
2420210005,2021-07-15,2022-07-15,5,365.0
2420210006,2021-07-15,2022-07-15,5,365.0
2420210007,2021-07-01,2022-07-01,5,365.0
2420210008,2021-07-01,2022-07-01,4,365.0
2420210009,2021-07-15,2022-07-15,5,365.0
2420210010,2021-07-15,2022-07-15,5,365.0
2420210011,2021-07-01,2022-07-01,3,365.0
2420210012,2021-07-01,2022-07-01,5,365.0
2420210013,2021-07-01,2022-07-01,3,365.0
2420210014,2021-07-01,2022-07-01,5,365.0
2420210015,2021-07-01,2022-07-01,5,365.0
2420210016,2021-07-01,2022-07-01,6,365.0
2420210017,2021-07-01,2022-07-01,4,365.0
2420170014,2017-09-02,2018-09-02,4,365.0
2420170012,2017-09-02,2018-09-02,3,365.0
2220210010,2021-07-07,2022-07-07,3,365.0
2220210028,2021-08-01,2022-08-01,3,365.0
2220220002,2022-08-01,2023-08-01,6,365.0
2220220003,2022-08-01,2023-08-01,5,365.0
2220220004,2022-08-01,2023-08-01,5,365.0
2220220005,2022-08-01,2023-08-01,5,365.0
2220220006,2022-08-01,2023-08-01,4,365.0
2320150001,2016-02-01,2017-01-31,2,365.0
2320150002,2016-02-01,2017-01-31,2,365.0
2320150003,2016-02-01,2017-01-31,5,365.0
2320150004,2016-02-01,2017-01-31,3,365.0
2320180001,2018-10-01,2019-10-01,3,365.0
2320180002,2018-10-01,2019-10-01,6,365.0
2320190001,2019-09-02,2020-09-01,6,365.0
2420120024,2013-02-01,2014-02-01,3,365.0
2420120025,2013-02-01,2014-02-01,3,365.0
2420120026,2013-02-11,2014-02-11,3,365.0
2220220001,2022-08-01,2023-08-01,4,365.0
2220210027,2021-08-01,2022-08-01,4,365.0
2420120028,2013-02-11,2014-02-11,5,365.0
2220210026,2021-07-15,2022-07-15,3,365.0
2220210011,2021-07-07,2022-07-07,3,365.0
2220210012,2021-07-07,2022-07-07,3,365.0
2220210013,2021-08-06,2022-08-06,3,365.0
2220210014,2021-08-06,2022-08-06,4,365.0
2220210015,2021-07-15,2022-07-15,3,365.0
2220210016,2021-07-15,2022-07-15,5,365.0
2220210017,2021-08-07,2022-08-07,3,365.0
2220210018,2021-08-07,2022-08-07,4,365.0
2220210019,2021-07-15,2022-07-15,4,365.0
2220210020,2021-07-15,2022-07-15,5,365.0
2220210021,2021-07-07,2022-07-07,5,365.0
2220210022,2021-07-07,2022-07-07,4,365.0
